ts,price,event,reason,zone_ts,zone_px,zone_dir,zone_dist,conf_tol,m15_atr,session_mult,h4_score,h1_score,ltf_score,regime,regime_mult,total_score,confidence_mult,risk_amt,qty,entry_exec
2026-07-27 07:15:00,28510.2,zone_skip,tolerance,2026-07-24 12:00:00,28329.88,long,0.006365011076644155,0.0025,,,,,,,,,,,,
2026-07-27 07:15:00,28510.2,zone_skip,session,2026-07-24 20:00:00,28567.27,short,0.0019977407711692335,,,0.0,,,,,,,,,,
2026-07-27 07:20:00,28496.75,zone_skip,session,2026-07-21 08:00:00,28550.77,long,0.0018920680598106614,,,0.0,,,,,,,,,,
2026-07-27 07:20:00,28496.75,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.011283753331226184,0.0025,,,,,,,,,,,,
2026-07-27 07:20:00,28496.75,zone_skip,tolerance,2026-07-24 00:00:00,28293.6,long,0.0071800689908672445,0.0025,,,,,,,,,,,,
2026-07-27 07:20:00,28496.75,zone_skip,tolerance,2026-07-24 12:00:00,28329.88,long,0.00589024732896853,0.0025,,,,,,,,,,,,
2026-07-27 07:20:00,28496.75,zone_skip,chasing,2026-07-24 20:00:00,28567.27,short,0.0024685592988059565,,44.16695407778988,,,,,,,,,,,
2026-07-27 07:25:00,28490.7,zone_skip,session,2026-07-21 08:00:00,28550.77,long,0.0021039712764314134,,,0.0,,,,,,,,,,
2026-07-27 07:25:00,28490.7,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.011493662646932199,0.0025,,,,,,,,,,,,
2026-07-27 07:25:00,28490.7,zone_skip,tolerance,2026-07-24 00:00:00,28293.6,long,0.006966239714988626,0.0025,,,,,,,,,,,,
2026-07-27 07:25:00,28490.7,zone_skip,tolerance,2026-07-24 12:00:00,28329.88,long,0.00567669188856429,0.0025,,,,,,,,,,,,
2026-07-27 07:25:00,28490.7,zone_skip,tolerance,2026-07-24 20:00:00,28567.27,short,0.002680340123504966,0.0025,,,,,,,,,,,,
2026-07-27 07:30:00,28512.45,zone_skip,session,2026-07-21 08:00:00,28550.77,long,0.0013421704563484525,,,0.0,,,,,,,,,,
2026-07-27 07:30:00,28512.45,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.010739029983030321,0.0025,,,,,,,,,,,,
2026-07-27 07:30:00,28512.45,zone_skip,tolerance,2026-07-24 00:00:00,28293.6,long,0.007734964797692842,0.0025,,,,,,,,,,,,
2026-07-27 07:30:00,28512.45,zone_skip,tolerance,2026-07-24 12:00:00,28329.88,long,0.0064444325214226,0.0025,,,,,,,,,,,,
2026-07-27 07:30:00,28512.45,zone_skip,session,2026-07-24 20:00:00,28567.27,short,0.0019189793074381874,,,0.0,,,,,,,,,,
2026-07-27 07:35:00,28511.5,zone_skip,session,2026-07-21 08:00:00,28550.77,long,0.0013754445151566994,,,0.0,,,,,,,,,,
2026-07-27 07:35:00,28511.5,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.010771990949959395,0.0025,,,,,,,,,,,,
2026-07-27 07:35:00,28511.5,zone_skip,tolerance,2026-07-24 00:00:00,28293.6,long,0.007701388299827575,0.0025,,,,,,,,,,,,
2026-07-27 07:35:00,28511.5,zone_skip,tolerance,2026-07-24 12:00:00,28329.88,long,0.00641089902251612,0.0025,,,,,,,,,,,,
2026-07-27 07:35:00,28511.5,zone_skip,session,2026-07-24 20:00:00,28567.27,short,0.00195223414768021,,,0.0,,,,,,,,,,
2026-07-27 07:40:00,28518.95,zone_skip,session,2026-07-21 08:00:00,28550.77,long,0.0011145058434500965,,,0.0,,,,,,,,,,
2026-07-27 07:40:00,28518.95,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.010513507577726311,0.0025,,,,,,,,,,,,
2026-07-27 07:40:00,28518.95,zone_skip,tolerance,2026-07-24 00:00:00,28293.6,long,0.007964698730455022,0.0025,,,,,,,,,,,,
2026-07-27 07:40:00,28518.95,zone_skip,tolerance,2026-07-24 12:00:00,28329.88,long,0.006673872250782555,0.0025,,,,,,,,,,,,
2026-07-27 07:40:00,28518.95,zone_skip,session,2026-07-24 20:00:00,28567.27,short,0.0016914461899929433,,,0.0,,,,,,,,,,
2026-07-27 07:45:00,28514.7,zone_skip,session,2026-07-21 08:00:00,28550.77,long,0.00126336347496056,,,0.0,,,,,,,,,,
2026-07-27 07:45:00,28514.7,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.010660964535040472,0.0025,,,,,,,,,,,,
2026-07-27 07:45:00,28514.7,zone_skip,tolerance,2026-07-24 00:00:00,28293.6,long,0.00781448808211052,0.0025,,,,,,,,,,,,
2026-07-27 07:45:00,28514.7,zone_skip,tolerance,2026-07-24 12:00:00,28329.88,long,0.006523853966201047,0.0025,,,,,,,,,,,,
2026-07-27 07:45:00,28514.7,zone_skip,session,2026-07-24 20:00:00,28567.27,short,0.0018402178437071414,,,0.0,,,,,,,,,,
2026-07-27 07:50:00,28531.0,zone_skip,session,2026-07-21 08:00:00,28550.77,long,0.0006924506764616309,,,0.0,,,,,,,,,,
2026-07-27 07:50:00,28531.0,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.010095423734047365,0.0025,,,,,,,,,,,,
2026-07-27 07:50:00,28531.0,zone_skip,tolerance,2026-07-24 00:00:00,28293.6,long,0.008390590098114112,0.0025,,,,,,,,,,,,
2026-07-27 07:50:00,28531.0,zone_skip,tolerance,2026-07-24 12:00:00,28329.88,long,0.007099218210595984,0.0025,,,,,,,,,,,,
2026-07-27 07:50:00,28531.0,zone_skip,session,2026-07-24 20:00:00,28567.27,short,0.0012696347953444777,,,0.0,,,,,,,,,,
2026-07-27 07:55:00,28515.5,zone_skip,session,2026-07-21 08:00:00,28550.77,long,0.0012353432149115572,,,0.0,,,,,,,,,,
2026-07-27 07:55:00,28515.5,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.010633207931310772,0.0025,,,,,,,,,,,,
2026-07-27 07:55:00,28515.5,zone_skip,tolerance,2026-07-24 00:00:00,28293.6,long,0.007842763027681223,0.0025,,,,,,,,,,,,
2026-07-27 07:55:00,28515.5,zone_skip,tolerance,2026-07-24 12:00:00,28329.88,long,0.0065520927021222464,0.0025,,,,,,,,,,,,
2026-07-27 07:55:00,28515.5,zone_skip,session,2026-07-24 20:00:00,28567.27,short,0.001812213767713906,,,0.0,,,,,,,,,,
2026-07-27 08:00:00,28514.45,zone_skip,session,2026-07-21 08:00:00,28550.77,long,0.0012721198062258814,,,0.0,,,,,,,,,,
2026-07-27 08:00:00,28514.45,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.01066963847370601,0.0025,,,,,,,,,,,,
2026-07-27 08:00:00,28514.45,zone_skip,tolerance,2026-07-24 00:00:00,28293.6,long,0.007805652161619666,0.0025,,,,,,,,,,,,
2026-07-27 08:00:00,28514.45,zone_skip,tolerance,2026-07-24 12:00:00,28329.88,long,0.006515029361225663,0.0025,,,,,,,,,,,,
2026-07-27 08:00:00,28514.45,zone_skip,session,2026-07-24 20:00:00,28567.27,short,0.0018489691174550353,,,0.0,,,,,,,,,,
2026-07-27 08:05:00,28528.95,zone_skip,session,2026-07-21 08:00:00,28550.77,long,0.0007642525928372408,,,0.0,,,,,,,,,,
2026-07-27 08:05:00,28528.95,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.01016655003110476,0.0025,,,,,,,,,,,,
2026-07-27 08:05:00,28528.95,zone_skip,tolerance,2026-07-24 00:00:00,28293.6,long,0.008318135550089143,0.0025,,,,,,,,,,,,
2026-07-27 08:05:00,28528.95,zone_skip,tolerance,2026-07-24 12:00:00,28329.88,long,0.0070268564497978706,0.0025,,,,,,,,,,,,
2026-07-27 08:05:00,28528.95,zone_skip,session,2026-07-24 20:00:00,28567.27,short,0.001341395240077183,,,0.0,,,,,,,,,,
2026-07-27 08:10:00,28540.75,zone_skip,session,2026-07-21 08:00:00,28550.77,long,0.0003509537571140966,,,0.0,,,,,,,,,,
2026-07-27 08:10:00,28540.75,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.009757140126091352,0.0025,,,,,,,,,,,,
2026-07-27 08:10:00,28540.75,zone_skip,tolerance,2026-07-24 00:00:00,28293.6,long,0.008735190997257383,0.0025,,,,,,,,,,,,
2026-07-27 08:10:00,28540.75,zone_skip,tolerance,2026-07-24 12:00:00,28329.88,long,0.007443377804635917,0.0025,,,,,,,,,,,,
2026-07-27 08:10:00,28540.75,zone_skip,session,2026-07-24 20:00:00,28567.27,short,0.0009283351191766115,,,0.0,,,,,,,,,,
2026-07-27 08:15:00,28546.5,zone_skip,session,2026-07-21 08:00:00,28550.77,long,0.00014955813801170465,,,0.0,,,,,,,,,,
2026-07-27 08:15:00,28546.5,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.009557639536783959,0.0025,,,,,,,,,,,,
2026-07-27 08:15:00,28546.5,zone_skip,tolerance,2026-07-24 00:00:00,28293.6,long,0.008938417168547002,0.0025,,,,,,,,,,,,
2026-07-27 08:15:00,28546.5,zone_skip,tolerance,2026-07-24 12:00:00,28329.88,long,0.007646343719069723,0.0025,,,,,,,,,,,,
2026-07-27 08:15:00,28546.5,zone_skip,session,2026-07-24 20:00:00,28567.27,short,0.0007270558229750493,,,0.0,,,,,,,,,,
2026-07-27 08:20:00,28548.25,zone_skip,session,2026-07-21 08:00:00,28550.77,long,8.826381915445491e-05,,,0.0,,,,,,,,,,
2026-07-27 08:20:00,28548.25,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.009496921966125187,0.0025,,,,,,,,,,,,
2026-07-27 08:20:00,28548.25,zone_skip,tolerance,2026-07-24 00:00:00,28293.6,long,0.009000268611982973,0.0025,,,,,,,,,,,,
2026-07-27 08:20:00,28548.25,zone_skip,tolerance,2026-07-24 12:00:00,28329.88,long,0.0077081159538974035,0.0025,,,,,,,,,,,,
2026-07-27 08:20:00,28548.25,zone_skip,session,2026-07-24 20:00:00,28567.27,short,0.0006657969067397913,,,0.0,,,,,,,,,,
2026-07-27 08:25:00,28550.25,zone_skip,session,2026-07-21 08:00:00,28550.77,long,1.8213169031883783e-05,,,0.0,,,,,,,,,,
2026-07-27 08:25:00,28550.25,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.009427530456800877,0.0025,,,,,,,,,,,,
2026-07-27 08:25:00,28550.25,zone_skip,tolerance,2026-07-24 00:00:00,28293.6,long,0.009070955975909798,0.0025,,,,,,,,,,,,
2026-07-27 08:25:00,28550.25,zone_skip,tolerance,2026-07-24 12:00:00,28329.88,long,0.007778712793700467,0.0025,,,,,,,,,,,,
2026-07-27 08:25:00,28550.25,zone_skip,session,2026-07-24 20:00:00,28567.27,short,0.0005957867167566392,,,0.0,,,,,,,,,,
2026-07-27 08:30:00,28557.75,zone_skip,session,2026-07-21 08:00:00,28550.77,long,0.00024447676892775793,,,0.0,,,,,,,,,,
2026-07-27 08:30:00,28557.75,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.009167312296834712,0.0025,,,,,,,,,,,,
2026-07-27 08:30:00,28557.75,zone_skip,tolerance,2026-07-24 00:00:00,28293.6,long,0.00933603359063539,0.0025,,,,,,,,,,,,
2026-07-27 08:30:00,28557.75,zone_skip,tolerance,2026-07-24 12:00:00,28329.88,long,0.008043450942961952,0.0025,,,,,,,,,,,,
2026-07-27 08:30:00,28557.75,zone_skip,session,2026-07-24 20:00:00,28567.27,short,0.000333248504319819,,,0.0,,,,,,,,,,
2026-07-27 08:35:00,28569.95,zone_skip,session,2026-07-21 08:00:00,28550.77,long,0.0006717857346754673,,,0.0,,,,,,,,,,
2026-07-27 08:35:00,28569.95,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.008744024089956393,0.0025,,,,,,,,,,,,
2026-07-27 08:35:00,28569.95,zone_skip,tolerance,2026-07-24 00:00:00,28293.6,long,0.009767226510589045,0.0025,,,,,,,,,,,,
2026-07-27 08:35:00,28569.95,zone_skip,tolerance,2026-07-24 12:00:00,28329.88,long,0.008474091665760663,0.0025,,,,,,,,,,,,
2026-07-27 08:35:00,28569.95,zone_skip,session,2026-07-24 20:00:00,28567.27,short,9.381365457743393e-05,,,0.0,,,,,,,,,,
2026-07-27 08:40:00,28558.0,zone_skip,session,2026-07-21 08:00:00,28550.77,long,0.0002532331001930793,,,0.0,,,,,,,,,,
2026-07-27 08:40:00,28558.0,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.009158638358169173,0.0025,,,,,,,,,,,,
2026-07-27 08:40:00,28558.0,zone_skip,tolerance,2026-07-24 00:00:00,28293.6,long,0.009344869511126242,0.0025,,,,,,,,,,,,
2026-07-27 08:40:00,28558.0,zone_skip,tolerance,2026-07-24 12:00:00,28329.88,long,0.008052275547937335,0.0025,,,,,,,,,,,,
2026-07-27 08:40:00,28558.0,zone_skip,session,2026-07-24 20:00:00,28567.27,short,0.00032449723057192503,,,0.0,,,,,,,,,,
2026-07-27 08:45:00,28561.45,zone_skip,session,2026-07-21 08:00:00,28550.77,long,0.00037407047165453997,,,0.0,,,,,,,,,,
2026-07-27 08:45:00,28561.45,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.009038938004584713,0.0025,,,,,,,,,,,,
2026-07-27 08:45:00,28561.45,zone_skip,tolerance,2026-07-24 00:00:00,28293.6,long,0.00946680521390004,0.0025,,,,,,,,,,,,
2026-07-27 08:45:00,28561.45,zone_skip,tolerance,2026-07-24 12:00:00,28329.88,long,0.008174055096597646,0.0025,,,,,,,,,,,,
2026-07-27 08:45:00,28561.45,zone_skip,session,2026-07-24 20:00:00,28567.27,short,0.00020372965285096227,,,0.0,,,,,,,,,,
2026-07-27 08:50:00,28568.5,zone_skip,session,2026-07-21 08:00:00,28550.77,long,0.0006209990133365777,,,0.0,,,,,,,,,,
2026-07-27 08:50:00,28568.5,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.008794332934216543,0.0025,,,,,,,,,,,,
2026-07-27 08:50:00,28568.5,zone_skip,tolerance,2026-07-24 00:00:00,28293.6,long,0.009715978171742072,0.0025,,,,,,,,,,,,
2026-07-27 08:50:00,28568.5,zone_skip,tolerance,2026-07-24 12:00:00,28329.88,long,0.008422908956903417,0.0025,,,,,,,,,,,,
2026-07-27 08:50:00,28568.5,zone_skip,session,2026-07-24 20:00:00,28567.27,short,4.305626683962323e-05,,,0.0,,,,,,,,,,
2026-07-27 08:55:00,28566.0,zone_skip,session,2026-07-21 08:00:00,28550.77,long,0.0005334357006833638,,,0.0,,,,,,,,,,
2026-07-27 08:55:00,28566.0,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.00888107232087193,0.0025,,,,,,,,,,,,
2026-07-27 08:55:00,28566.0,zone_skip,tolerance,2026-07-24 00:00:00,28293.6,long,0.009627618966833541,0.0025,,,,,,,,,,,,
2026-07-27 08:55:00,28566.0,zone_skip,tolerance,2026-07-24 12:00:00,28329.88,long,0.008334662907149588,0.0025,,,,,,,,,,,,
2026-07-27 08:55:00,28566.0,zone_skip,session,2026-07-24 20:00:00,28567.27,short,4.4456470639316835e-05,,,0.0,,,,,,,,,,
2026-07-27 09:00:00,28577.5,zone_skip,session,2026-07-21 08:00:00,28550.77,long,0.0009362269388881477,,,0.0,,,,,,,,,,
2026-07-27 09:00:00,28577.5,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.008482071142257144,0.0025,,,,,,,,,,,,
2026-07-27 09:00:00,28577.5,zone_skip,tolerance,2026-07-24 00:00:00,28293.6,long,0.010034071309412782,0.0025,,,,,,,,,,,,
2026-07-27 09:00:00,28577.5,zone_skip,tolerance,2026-07-24 12:00:00,28329.88,long,0.008740594736017201,0.0025,,,,,,,,,,,,
2026-07-27 09:00:00,28577.5,zone_skip,session,2026-07-24 20:00:00,28567.27,short,0.00035810212176380743,,,0.0,,,,,,,,,,
2026-07-27 09:05:00,28594.5,zone_skip,session,2026-07-21 08:00:00,28550.77,long,0.0015316574649300023,,,0.0,,,,,,,,,,
2026-07-27 09:05:00,28594.5,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.007892243313000504,0.0025,,,,,,,,,,,,
2026-07-27 09:05:00,28594.5,zone_skip,tolerance,2026-07-24 00:00:00,28293.6,long,0.01063491390279079,0.0025,,,,,,,,,,,,
2026-07-27 09:05:00,28594.5,zone_skip,tolerance,2026-07-24 12:00:00,28329.88,long,0.009340667874343237,0.0025,,,,,,,,,,,,
2026-07-27 09:05:00,28594.5,zone_skip,session,2026-07-24 20:00:00,28567.27,short,0.0009531887366205998,,,0.0,,,,,,,,,,
2026-07-27 09:10:00,28588.5,zone_skip,session,2026-07-21 08:00:00,28550.77,long,0.001321505514562289,,,0.0,,,,,,,,,,
2026-07-27 09:10:00,28588.5,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.008100417840973437,0.0025,,,,,,,,,,,,
2026-07-27 09:10:00,28588.5,zone_skip,tolerance,2026-07-24 00:00:00,28293.6,long,0.010422851811010317,0.0025,,,,,,,,,,,,
2026-07-27 09:10:00,28588.5,zone_skip,tolerance,2026-07-24 12:00:00,28329.88,long,0.009128877354934048,0.0025,,,,,,,,,,,,
2026-07-27 09:10:00,28588.5,zone_skip,session,2026-07-24 20:00:00,28567.27,short,0.0007431581666711437,,,0.0,,,,,,,,,,
2026-07-27 09:15:00,28592.5,zone_skip,session,2026-07-21 08:00:00,28550.77,long,0.0014616068148074312,,,0.0,,,,,,,,,,
2026-07-27 09:15:00,28592.5,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.007961634822324815,0.0025,,,,,,,,,,,,
2026-07-27 09:15:00,28592.5,zone_skip,tolerance,2026-07-24 00:00:00,28293.6,long,0.010564226538863965,0.0025,,,,,,,,,,,,
2026-07-27 09:15:00,28592.5,zone_skip,tolerance,2026-07-24 12:00:00,28329.88,long,0.009270071034540174,0.0025,,,,,,,,,,,,
2026-07-27 09:15:00,28592.5,zone_skip,session,2026-07-24 20:00:00,28567.27,short,0.0008831785466374477,,,0.0,,,,,,,,,,
2026-07-27 09:20:00,28573.0,zone_skip,session,2026-07-21 08:00:00,28550.77,long,0.0007786129761123627,,,0.0,,,,,,,,,,
2026-07-27 09:20:00,28573.0,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.008638202038236844,0.0025,,,,,,,,,,,,
2026-07-27 09:20:00,28573.0,zone_skip,tolerance,2026-07-24 00:00:00,28293.6,long,0.009875024740577427,0.0025,,,,,,,,,,,,
2026-07-27 09:20:00,28573.0,zone_skip,tolerance,2026-07-24 12:00:00,28329.88,long,0.008581751846460308,0.0025,,,,,,,,,,,,
2026-07-27 09:20:00,28573.0,zone_skip,session,2026-07-24 20:00:00,28567.27,short,0.00020057919430171533,,,0.0,,,,,,,,,,
2026-07-27 09:25:00,28569.5,zone_skip,session,2026-07-21 08:00:00,28550.77,long,0.0006560243383978633,,,0.0,,,,,,,,,,
2026-07-27 09:25:00,28569.5,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.008759637179554388,0.0025,,,,,,,,,,,,
2026-07-27 09:25:00,28569.5,zone_skip,tolerance,2026-07-24 00:00:00,28293.6,long,0.009751321853705483,0.0025,,,,,,,,,,,,
2026-07-27 09:25:00,28569.5,zone_skip,tolerance,2026-07-24 12:00:00,28329.88,long,0.008458207376804949,0.0025,,,,,,,,,,,,
2026-07-27 09:25:00,28569.5,zone_skip,session,2026-07-24 20:00:00,28567.27,short,7.806136183119925e-05,,,0.0,,,,,,,,,,
2026-07-27 09:30:00,28579.25,zone_skip,session,2026-07-21 08:00:00,28550.77,long,0.0009975212577453974,,,0.0,,,,,,,,,,
2026-07-27 09:30:00,28579.25,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.008421353571598372,0.0025,,,,,,,,,,,,
2026-07-27 09:30:00,28579.25,zone_skip,tolerance,2026-07-24 00:00:00,28293.6,long,0.010095922752848752,0.0025,,,,,,,,,,,,
2026-07-27 09:30:00,28579.25,zone_skip,tolerance,2026-07-24 12:00:00,28329.88,long,0.008802366970844881,0.0025,,,,,,,,,,,,
2026-07-27 09:30:00,28579.25,zone_skip,session,2026-07-24 20:00:00,28567.27,short,0.00041936103799906547,,,0.0,,,,,,,,,,
2026-07-27 09:35:00,28574.5,zone_skip,session,2026-07-21 08:00:00,28550.77,long,0.0008311509637042911,,,0.0,,,,,,,,,,
2026-07-27 09:35:00,28574.5,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.00858615840624361,0.0025,,,,,,,,,,,,
2026-07-27 09:35:00,28574.5,zone_skip,tolerance,2026-07-24 00:00:00,28293.6,long,0.009928040263522545,0.0025,,,,,,,,,,,,
2026-07-27 09:35:00,28574.5,zone_skip,tolerance,2026-07-24 12:00:00,28329.88,long,0.008634699476312607,0.0025,,,,,,,,,,,,
2026-07-27 09:35:00,28574.5,zone_skip,session,2026-07-24 20:00:00,28567.27,short,0.00025308683678907935,,,0.0,,,,,,,,,,
2026-07-27 09:40:00,28567.75,zone_skip,session,2026-07-21 08:00:00,28550.77,long,0.0005947300195406135,,,0.0,,,,,,,,,,
2026-07-27 09:40:00,28567.75,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.008820354750213158,0.0025,,,,,,,,,,,,
2026-07-27 09:40:00,28567.75,zone_skip,tolerance,2026-07-24 00:00:00,28293.6,long,0.009689470410269511,0.0025,,,,,,,,,,,,
2026-07-27 09:40:00,28567.75,zone_skip,tolerance,2026-07-24 12:00:00,28329.88,long,0.008396435141977267,0.0025,,,,,,,,,,,,
2026-07-27 09:40:00,28567.75,zone_skip,session,2026-07-24 20:00:00,28567.27,short,1.680244559594121e-05,,,0.0,,,,,,,,,,
2026-07-27 09:45:00,28565.75,zone_skip,session,2026-07-21 08:00:00,28550.77,long,0.0005246793694180424,,,0.0,,,,,,,,,,
2026-07-27 09:45:00,28565.75,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.00888974625953747,0.0025,,,,,,,,,,,,
2026-07-27 09:45:00,28565.75,zone_skip,tolerance,2026-07-24 00:00:00,28293.6,long,0.009618783046342687,0.0025,,,,,,,,,,,,
2026-07-27 09:45:00,28565.75,zone_skip,tolerance,2026-07-24 12:00:00,28329.88,long,0.008325838302174204,0.0025,,,,,,,,,,,,
2026-07-27 09:45:00,28565.75,zone_skip,session,2026-07-24 20:00:00,28567.27,short,5.3207744387210835e-05,,,0.0,,,,,,,,,,
2026-07-27 09:50:00,28560.25,zone_skip,session,2026-07-21 08:00:00,28550.77,long,0.0003320400815809718,,,0.0,,,,,,,,,,
2026-07-27 09:50:00,28560.25,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.009080572910179323,0.0025,,,,,,,,,,,,
2026-07-27 09:50:00,28560.25,zone_skip,tolerance,2026-07-24 00:00:00,28293.6,long,0.00942439279554392,0.0025,,,,,,,,,,,,
2026-07-27 09:50:00,28560.25,zone_skip,tolerance,2026-07-24 12:00:00,28329.88,long,0.008131696992715782,0.0025,,,,,,,,,,,,
2026-07-27 09:50:00,28560.25,zone_skip,session,2026-07-24 20:00:00,28567.27,short,0.00024573576684087895,,,0.0,,,,,,,,,,
2026-07-27 09:55:00,28565.5,zone_skip,session,2026-07-21 08:00:00,28550.77,long,0.000515923038152721,,,0.0,,,,,,,,,,
2026-07-27 09:55:00,28565.5,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.008898420198203008,0.0025,,,,,,,,,,,,
2026-07-27 09:55:00,28565.5,zone_skip,tolerance,2026-07-24 00:00:00,28293.6,long,0.009609947125851835,0.0025,,,,,,,,,,,,
2026-07-27 09:55:00,28565.5,zone_skip,tolerance,2026-07-24 12:00:00,28329.88,long,0.008317013697198823,0.0025,,,,,,,,,,,,
2026-07-27 09:55:00,28565.5,zone_skip,session,2026-07-24 20:00:00,28567.27,short,6.195901813510485e-05,,,0.0,,,,,,,,,,
2026-07-27 10:00:00,28593.75,zone_skip,session,2026-07-21 08:00:00,28550.77,long,0.0015053884711340381,,,0.0,,,,,,,,,,
2026-07-27 10:00:00,28593.75,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.007918265128997121,0.0025,,,,,,,,,,,,
2026-07-27 10:00:00,28593.75,zone_skip,tolerance,2026-07-24 00:00:00,28293.6,long,0.01060840614131823,0.0025,,,,,,,,,,,,
2026-07-27 10:00:00,28593.75,zone_skip,tolerance,2026-07-24 12:00:00,28329.88,long,0.009314194059417087,0.0025,,,,,,,,,,,,
2026-07-27 10:00:00,28593.75,zone_skip,session,2026-07-24 20:00:00,28567.27,short,0.0009269349153769178,,,0.0,,,,,,,,,,
2026-07-27 10:05:00,28576.0,zone_skip,session,2026-07-21 08:00:00,28550.77,long,0.0008836889512962194,,,0.0,,,,,,,,,,
2026-07-27 10:05:00,28576.0,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.008534114774250378,0.0025,,,,,,,,,,,,
2026-07-27 10:05:00,28576.0,zone_skip,tolerance,2026-07-24 00:00:00,28293.6,long,0.009981055786467663,0.0025,,,,,,,,,,,,
2026-07-27 10:05:00,28576.0,zone_skip,tolerance,2026-07-24 12:00:00,28329.88,long,0.008687647106164903,0.0025,,,,,,,,,,,,
2026-07-27 10:05:00,28576.0,zone_skip,session,2026-07-24 20:00:00,28567.27,short,0.0003055944792764434,,,0.0,,,,,,,,,,
2026-07-27 10:10:00,28597.75,zone_skip,session,2026-07-21 08:00:00,28550.77,long,0.0016454897713791803,,,0.0,,,,,,,,,,
2026-07-27 10:10:00,28597.75,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.0077794821103485,0.0025,,,,,,,,,,,,
2026-07-27 10:10:00,28597.75,zone_skip,tolerance,2026-07-24 00:00:00,28293.6,long,0.010749780869171879,0.0025,,,,,,,,,,,,
2026-07-27 10:10:00,28597.75,zone_skip,tolerance,2026-07-24 12:00:00,28329.88,long,0.009455387739023213,0.0025,,,,,,,,,,,,
2026-07-27 10:10:00,28597.75,zone_skip,session,2026-07-24 20:00:00,28567.27,short,0.001066955295343222,,,0.0,,,,,,,,,,
2026-07-27 10:15:00,28589.5,zone_skip,session,2026-07-21 08:00:00,28550.77,long,0.0013565308396235745,,,0.0,,,,,,,,,,
2026-07-27 10:15:00,28589.5,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.008065722086311282,0.0025,,,,,,,,,,,,
2026-07-27 10:15:00,28589.5,zone_skip,tolerance,2026-07-24 00:00:00,28293.6,long,0.010458195492973728,0.0025,,,,,,,,,,,,
2026-07-27 10:15:00,28589.5,zone_skip,tolerance,2026-07-24 12:00:00,28329.88,long,0.00916417577483558,0.0025,,,,,,,,,,,,
2026-07-27 10:15:00,28589.5,zone_skip,session,2026-07-24 20:00:00,28567.27,short,0.0007781632616627197,,,0.0,,,,,,,,,,
2026-07-27 10:20:00,28586.5,zone_skip,session,2026-07-21 08:00:00,28550.77,long,0.0012514548644397179,,,0.0,,,,,,,,,,
2026-07-27 10:20:00,28586.5,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.008169809350297748,0.0025,,,,,,,,,,,,
2026-07-27 10:20:00,28586.5,zone_skip,tolerance,2026-07-24 00:00:00,28293.6,long,0.01035216444708349,0.0025,,,,,,,,,,,,
2026-07-27 10:20:00,28586.5,zone_skip,tolerance,2026-07-24 12:00:00,28329.88,long,0.009058280515130985,0.0025,,,,,,,,,,,,
2026-07-27 10:20:00,28586.5,zone_skip,session,2026-07-24 20:00:00,28567.27,short,0.0006731479766879917,,,0.0,,,,,,,,,,
2026-07-27 10:25:00,28576.0,zone_skip,session,2026-07-21 08:00:00,28550.77,long,0.0008836889512962194,,,0.0,,,,,,,,,,
